449	525
450	67
451	615
452	615
453	536
454	615
455	536
456	525
457	525
458	615
459	615
460	615
461	209
462	379
463	379
464	536
465	146
466	615
467	615
468	615
469	615
470	615
471	615
472	615
473	615
474	615
475	536
476	615
477	615
478	525
479	615
480	615
481	525
482	615
483	615
484	615
485	615
486	615
487	525
488	525
489	525
490	110
491	525
492	414
493	615
494	536
495	536
496	525
497	97
498	615
499	615
500	525
501	355
502	396
503	536
504	615
505	396
506	379
507	615
508	536
509	615
510	615
511	615
512	414
513	615
514	525
515	94
516	615
517	379
518	615
519	615
520	615
521	615
522	525
523	237
524	536
525	615
526	321
527	403
528	379
529	615
530	615
531	615
532	67
533	615
534	615
535	615
536	615
537	355
538	379
539	615
540	615
541	536
542	615
543	615
544	525
545	525
546	615
547	615
548	101
549	35
550	185
551	61
552	396
553	615
554	112
555	536
556	536
557	355
558	110
559	615
560	615
561	525
562	379
563	525
564	615
565	615
566	615
567	615
568	615
569	615
570	615
571	615
572	615
573	615
574	615
575	525
576	525
577	153
578	536
579	615
580	615
581	615
582	615
583	615
584	525
585	615
586	615
587	525
588	101
589	536
590	615
591	615
592	536
593	536
594	615
595	615
596	615
597	43
598	536
599	615
600	615
601	615
602	536
603	615
604	615
605	525
606	536
607	615
608	396
609	615
610	615
611	615
612	536
613	536
614	130
615	61
616	615
617	525
618	525
619	536
620	239
621	334
622	615
623	615
624	615
625	615
626	525
627	525
628	536
629	166
630	61
631	57
632	49
633	379
634	379
635	615
636	615
637	615
638	615
639	615
640	615
641	536
642	615
643	615
644	615
645	615
646	155
647	396
648	615
649	615
650	615
651	57
652	42
653	615
654	615
655	525
656	146
657	379
658	615
659	22
660	615
661	162
662	65
663	615
664	108
665	615
666	615
667	615
668	615
669	615
670	615
671	615
672	364
673	615
674	326
675	525
676	525
677	42
678	525
679	536
680	231
681	525
682	355
683	615
684	536
685	525
686	615
687	525
688	525
689	379
690	30
691	615
692	121
693	325
694	239
695	536
696	615
697	296
698	113
699	200
700	200
701	536
702	120
703	615
704	21
705	379
706	379
707	615
708	525
709	615
710	615
711	615
712	615
713	615
714	525
715	525
716	525
717	525
718	615
719	525
720	615
721	615
722	615
723	615
724	536
725	615
726	615
727	396
728	536
729	525
730	615
731	615
732	615
733	615
734	615
735	615
736	525
737	615
738	110
739	536
740	615
741	615
742	525
743	536
744	536
745	379
746	615
747	615
748	615
749	615
750	125
751	239
752	525
753	525
754	615
755	168
756	231
757	92
758	536
759	615
760	379
761	525
762	615
763	615
764	525
765	615
766	525
767	615
768	536
769	396
770	536
771	615
772	615
773	214
774	615
775	615
776	615
777	202
778	143
779	39
780	355
781	67
782	334
783	615
784	536
785	536
786	525
787	5
788	615
789	97
790	615
791	163
792	44
793	49
794	200
795	615
796	615
797	615
798	536
799	65
800	615
801	536
802	525
803	525
804	525
805	615
806	615
807	355
808	120
809	58
810	525
811	355
812	615
813	615
814	615
815	615
816	615
817	615
818	615
819	615
820	615
821	615
822	615
823	200
824	615
825	536
826	92
827	615
828	91
829	101
830	379
831	615
832	615
833	615
834	525
835	525
836	525
837	525
838	615
839	525
840	525
841	147
842	281
843	31
844	615
845	355
846	615
847	536
848	180
849	379
850	536
851	615
852	379
853	525
854	525
855	525
856	39
857	615
858	536
859	615
860	536
861	29
862	230
863	177
864	74
865	615
866	615
867	615
868	379
869	615
870	615
871	615
872	21
873	615
874	536
875	525
876	615
877	536
878	525
879	536
880	525
881	536
882	525
883	525
884	525
885	525
886	525
887	615
888	615
889	536
890	61
891	334
892	615
893	615
894	615
895	615
896	379
897	334
898	525
899	396
900	396
901	615
902	94
903	210
904	615
905	615
906	615
907	615
908	97
909	615
910	536
911	615
912	615
913	334
914	379
915	536
916	355
917	525
918	379
919	525
920	615
921	248
922	615
923	110
924	615
925	97
926	615
927	615
928	615
929	615
930	615
931	615
932	248
933	615
934	615
935	536
936	615
937	379
938	615
939	61
940	536
941	61
942	615
943	525
944	102
945	102
946	525
947	525
948	536
949	62
950	615
951	615
952	615
953	615
954	536
955	525
956	536
957	77
958	97
959	67
960	55
961	42
962	42
963	74
964	615
965	615
966	615
967	615
968	615
969	615
970	39
971	615
972	615
973	615
974	144
975	180
976	414
977	525
978	42
979	379
980	536
981	525
982	146
983	525
984	69
985	615
986	615
987	615
988	355
989	525
990	108
991	615
992	615
993	379
994	615
995	525
996	615
997	101
998	91
999	525
1000	525
1001	525
1002	355
1003	379
1004	379
1005	61
1006	615
1007	110
1008	536
1009	536
1010	396
1011	615
1012	615
1013	42
1014	525
1015	615
1016	615
1017	293
1018	199
1019	228
1020	615
1021	615
1022	48
1023	615
1024	379
1025	615
1026	379
1027	241
1028	615
1029	241
1030	615
1031	379
1032	61
1033	615
1034	414
1035	615
1036	196
1037	615
1038	525
1039	536
1040	615
1041	615
1042	615
1043	615
1044	615
1045	536
1046	525
1047	615
1048	615
1049	67
1050	97
1051	615
1052	525
1053	379
1054	615
1055	615
1056	615
1057	615
1058	615
1059	355
1060	536
1061	615
1062	536
1063	536
1064	615
1065	615
1066	615
1067	92
1068	22
1069	536
1070	536
1071	110
1072	101
1073	101
1074	217
1075	396
1076	379
1077	615
1078	615
1079	536
1080	525
1081	203
1082	73
1083	13
1084	615
1085	102
1086	615
1087	525
1088	111
1089	615
1090	114
1091	104
1092	615
1093	615
1094	334
1095	101
1096	18
1097	615
1098	615
1099	67
1100	74
1101	42
1102	525
1103	615
1104	525
1105	615
1106	62
1107	615
1108	615
1109	615
1110	235
1111	615
1112	536
1113	536
1114	42
1115	615
1116	62
1117	44
1118	615
1119	101
1120	615
1121	615
1122	615
1123	334
1124	525
1125	69
1126	42
1127	42
1128	141
1129	120
1130	615
1131	615
1132	525
1133	536
1134	91
1135	615
1136	525
1137	61
1138	18
1139	36
1140	29
1141	111
1142	118
1143	146
1144	91
1145	61
1146	61
1147	51
1148	615
1149	615
1150	615
1151	615
1152	615
1153	615
1154	379
1155	615
1156	615
1157	615
1158	200
1159	180
1160	379
1161	139
1162	239
1163	239
1164	239
1165	379
1166	615
1167	615
1168	615
1169	615
1170	115
1171	615
1172	525
1173	615
1174	615
1175	615
1176	615
1177	536
1178	615
1179	525
1180	525
1181	536
1182	536
1183	525
1184	615
1185	536
1186	536
1187	536
1188	379
1189	42
1190	615
1191	615
1192	615
1193	180
1194	40
1195	40
1196	67
1197	536
1198	379
1199	536
1200	615
1201	61
1202	536
1203	525
1204	396
1205	396
1206	92
1207	62
1208	615
1209	536
1210	48
1211	355
1212	615
1213	137
1214	536
1215	239
1216	61
1217	65
1218	536
1219	3
1220	9
1221	146
1222	51
1223	525
1224	379
1225	536
1226	146
1227	17
1228	110
1229	525
1230	14
1231	70
1232	239
1233	615
1234	615
1235	615
1236	615
1237	615
1238	180
1239	536
1240	45
1241	13
1242	6
1243	379
1244	6
1245	93
1246	101
1247	615
1248	525
1249	239
1250	38
1251	104
1252	114
1253	615
1254	334
1255	101
1256	67
1257	67
1258	146
1259	39
1260	62
1261	42
1262	615
1263	525
1264	379
1265	5
1266	102
1267	102
1268	615
1269	615
1270	525
1271	615
1272	162
1273	180
1274	615
1275	33
1276	23
1277	615
1278	615
1279	615
1280	12
1281	17
1282	70
1283	615
1284	615
1285	62
1286	615
1287	615
1288	180
1289	114
1290	525
1291	379
1292	23
1293	79
1294	615
1295	615
1296	615
1297	615
1298	379
1299	615
1300	91
1301	91
1302	101
1303	91
1304	29
1305	84
1306	24
1307	379
1308	615
1309	50
1310	144
1311	536
1312	61
1313	536
1314	525
1315	536
1316	615
1317	18
1318	525
1319	39
1320	525
1321	615
1322	355
1323	42
1324	615
1325	615
1326	615
1327	615
1328	379
1329	379
1330	379
1331	615
1332	355
1333	615
1334	615
1335	615
1336	379
1337	138
1338	615
1339	19
1340	139
1341	239
1342	615
1343	239
1344	67
1345	28
1346	355
1347	615
1348	168
1349	615
1350	615
1351	525
1352	536
1353	536
1354	615
1355	101
1356	200
1357	525
1358	615
1359	180
1360	180
1361	40
1362	40
1363	40
1364	379
1365	146
1366	228
1367	160
1368	92
1369	615
1370	525
1371	94
1372	615
1373	110
1374	355
1375	62
1376	615
1377	110
1378	379
1379	379
1380	19
1381	5
1382	536
1383	110
1384	28
1385	615
1386	615
1387	615
1388	38
1389	70
1390	92
1391	97
1392	88
1393	101
1394	379
1395	120
1396	615
1397	138
1398	138
1399	13
1400	615
1401	615
1402	93
1403	93
1404	111
1405	615
1406	102
1407	88
1408	33
1409	355
1410	379
1411	65
1412	65
1413	38
1414	15
1415	615
1416	615
1417	91
1418	615
1419	615
1420	615
1421	615
1422	615
1423	615
1424	525
1425	615
1426	92
1427	43
1428	26
1429	102
1430	39
1431	65
1432	615
1433	615
1434	615
1435	615
1436	91
1437	525
1438	91
1439	91
1440	2
1441	22
1442	34
1443	61
1444	108
1445	525
1446	8
1447	118
1448	45
1449	118
1450	615
1451	615
1452	615
1453	615
1454	615
1455	13
1456	9
1457	615
1458	25
1459	138
1460	66
1461	108
1462	615
1463	615
1464	53
1465	2
1466	379
1467	615
1468	379
1469	379
1470	379
1471	379
1472	38
1473	4
1474	6
1475	13
1476	6
1477	239
1478	13
1479	42
1480	51
1481	8
1482	334
1483	6
1484	615
1485	536
1486	525
1487	536
1488	525
1489	97
1490	24
1491	24
1492	19
1493	1
1494	212
1495	92
1496	146
1497	56
1498	56
1499	38
1500	615
1501	61
1502	32
1503	62
1504	62
1505	70
1506	73
1507	70
1508	70
1509	88
1510	120
1511	92
1512	24
1513	51
1514	22
1515	146
1516	102
1517	33
1518	33
1519	615
1520	379
1521	248
1522	39
1523	525
1524	15
1525	52
1526	167
1527	154
1528	154
1529	355
1530	48
1531	48
1532	2
1533	615
1534	615
1535	615
1536	88
1537	39
1538	8
1539	32
1540	50
1541	4
1542	15
1543	92
1544	0
1545	615
1546	615
1547	97
1548	615
1549	615
1550	239
1551	239
1552	615
1553	615
1554	62
1555	615
1556	48
1557	15
1558	108
1559	615
1560	108
1561	26
1562	615
1563	15
1564	15
1565	615
1566	45
1567	4
1568	239
1569	33
1570	61
1571	355
1572	379
1573	379
1574	379
1575	379
1576	379
1577	379
1578	19
1579	18
1580	1
1581	51
1582	8
1583	525
1584	525
1585	24
1586	14
1587	92
1588	28
1589	3
1590	5
1591	1
1592	36
1593	8
1594	0
1595	91
1596	24
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	785
1626	785
1627	785
1628	785
1629	785
1630	785
1631	785
1632	785
1633	785
1634	785
1635	785
1636	785
1637	706
1638	785
1639	785
1640	785
1641	785
1642	785
1643	785
1644	785
1645	785
1646	785
1647	773
1648	785
1649	785
1650	785
1651	785
1652	785
1653	785
1654	749
1655	717
1656	566
1657	785
1658	785
1659	785
1660	785
1661	238
1662	62
1663	384
1664	716
1665	785
1666	785
1667	785
1668	784
1669	785
1670	559
1671	717
1672	785
1673	785
1674	784
1675	784
1676	785
1677	62
1678	71
1679	784
1680	784
1681	784
1682	784
1683	784
1684	785
1685	784
1686	255
1687	785
1688	785
1689	706
1690	785
1691	785
1692	358
1693	785
1694	773
1695	706
1696	785
1697	785
1698	785
1699	785
1700	784
1701	785
1702	358
1703	785
1704	785
1705	785
1706	385
1707	785
1708	773
1709	785
1710	785
1711	785
1712	784
1713	785
1714	785
1715	785
1716	785
1717	773
1718	679
1719	710
1720	785
1721	785
1722	785
1723	188
1724	785
1725	385
1726	785
1727	485
1728	717
1729	785
1730	243
1731	785
1732	785
1733	384
1734	785
1735	785
1736	785
1737	785
1738	785
1739	717
1740	716
1741	321
1742	717
1743	754
1744	294
1745	181
1746	784
1747	785
1748	785
1749	785
1750	785
1751	785
1752	785
1753	785
1754	782
1755	785
1756	418
1757	384
1758	785
1759	243
1760	785
1761	666
1762	785
1763	785
1764	785
1765	785
1766	785
1767	785
1768	785
1769	785
1770	785
1771	501
1772	785
1773	785
1774	785
1775	716
1776	784
1777	785
1778	385
1779	785
1780	785
1781	202
1782	125
1783	785
1784	710
1785	581
1786	785
1787	785
1788	785
1789	785
1790	785
1791	785
1792	785
1793	463
1794	710
1795	710
1796	710
1797	785
1798	785
1799	103
1800	608
1801	785
1802	67
1803	610
1804	321
1805	785
1806	610
1807	785
1808	243
1809	785
1810	581
1811	666
1812	785
1813	785
1814	785
1815	785
1816	785
1817	352
1818	785
1819	785
1820	785
1821	392
1822	585
1823	783
1824	785
1825	785
1826	785
1827	188
1828	785
1829	383
1830	383
1831	785
1832	785
1833	596
1834	717
1835	384
1836	565
1837	785
1838	785
1839	581
1840	581
1841	581
1842	784
1843	785
1844	785
1845	785
1846	785
1847	785
1848	785
1849	785
1850	785
1851	785
1852	785
1853	595
1854	785
1855	785
1856	785
1857	596
1858	516
1859	717
1860	243
1861	71
1862	785
1863	566
1864	785
1865	785
1866	785
1867	384
1868	384
1869	384
1870	384
1871	384
1872	773
1873	785
1874	384
1875	384
1876	384
1877	586
1878	566
1879	243
1880	321
1881	321
1882	785
1883	446
1884	773
1885	785
1886	565
1887	785
1888	243
1889	785
1890	785
1891	785
1892	785
1893	781
1894	354
1895	666
1896	785
1897	392
1898	785
1899	384
1900	785
1901	785
1902	785
1903	676
1904	785
1905	383
1906	773
1907	574
1908	785
1909	716
1910	785
1911	70
1912	157
1913	717
1914	785
1915	785
1916	384
1917	785
1918	785
1919	785
1920	785
1921	785
1922	785
1923	785
1924	785
1925	785
1926	785
1927	785
1928	785
1929	785
1930	778
1931	785
1932	785
1933	445
1934	243
1935	754
1936	785
1937	785
1938	445
1939	710
1940	785
1941	785
1942	188
1943	373
1944	418
1945	785
1946	785
1947	157
1948	586
1949	785
1950	785
1951	785
1952	785
1953	384
1954	785
1955	785
1956	785
1957	785
1958	321
1959	785
1960	785
1961	383
1962	213
1963	785
1964	785
1965	785
1966	785
1967	785
1968	785
1969	785
1970	785
1971	785
1972	785
1973	463
1974	785
1975	785
1976	785
1977	785
1978	785
1979	785
1980	785
1981	294
1982	75
1983	785
1984	717
1985	243
1986	243
1987	785
1988	785
1989	574
1990	582
1991	384
1992	785
1993	166
1994	384
1995	710
1996	785
1997	785
1998	717
1999	773
2000	785
2001	785
2002	785
2003	785
2004	106
2005	785
2006	784
2007	785
2008	785
2009	785
2010	785
2011	785
2012	785
2013	785
2014	785
2015	717
2016	785
2017	781
2018	781
2019	785
2020	785
2021	392
2022	243
2023	75
2024	75
2025	628
2026	121
2027	785
2028	243
2029	785
2030	165
2031	666
2032	384
2033	785
2034	383
2035	681
2036	785
2037	785
2038	785
2039	343
2040	418
2041	785
2042	157
2043	157
2044	32
2045	32
2046	596
2047	163
2048	157
2049	157
2050	586
2051	106
2052	773
2053	384
2054	785
2055	785
2056	785
2057	785
2058	383
2059	383
2060	383
2061	383
2062	529
2063	516
2064	785
2065	785
2066	785
2067	188
2068	241
2069	157
2070	184
2071	385
2072	785
2073	385
2074	385
2075	785
2076	785
2077	785
2078	785
2079	785
2080	785
2081	785
2082	785
2083	785
2084	352
2085	501
2086	294
2087	717
2088	785
2089	784
2090	785
2091	144
2092	294
2093	243
2094	733
2095	383
2096	385
2097	785
2098	785
2099	188
2100	92
2101	243
2102	785
2103	383
2104	710
2105	585
2106	785
2107	157
2108	610
2109	240
2110	785
2111	785
2112	785
2113	384
2114	384
2115	565
2116	589
2117	589
2118	773
2119	717
2120	585
2121	707
2122	207
2123	785
2124	785
2125	60
2126	188
2127	385
2128	445
2129	181
2130	457
2131	157
2132	385
2133	383
2134	785
2135	785
2136	260
2137	785
2138	785
2139	785
2140	785
2141	785
2142	785
2143	785
2144	785
2145	483
2146	785
2147	785
2148	785
2149	785
2150	385
2151	32
2152	243
2153	157
2154	785
2155	785
2156	785
2157	243
2158	92
2159	237
2160	785
2161	785
2162	773
2163	188
2164	785
2165	243
2166	188
2167	385
2168	385
2169	785
2170	157
2171	157
2172	157
2173	785
2174	321
2175	188
2176	445
2177	188
2178	157
2179	666
2180	566
2181	140
2182	565
2183	717
2184	242
2185	582
2186	631
2187	383
2188	589
2189	432
2190	162
2191	383
2192	188
2193	785
2194	55
2195	37
2196	188
2197	142
2198	157
2199	157
2200	99
2201	67
2202	385
2203	445
2204	162
2205	243
2206	445
2207	188
2208	331
2209	79
2210	773
2211	785
2212	785
2213	785
2214	785
2215	785
2216	785
2217	785
2218	785
2219	785
2220	501
2221	352
2222	785
2223	785
2224	785
2225	733
2226	723
2227	785
2228	445
2229	716
2230	157
2231	294
2232	383
2233	154
2234	445
2235	125
2236	785
2237	325
2238	170
2239	773
2240	193
2241	581
2242	785
2243	785
2244	785
2245	188
2246	483
2247	445
2248	188
2249	188
2250	717
2251	163
2252	157
2253	125
2254	140
2255	785
2256	785
2257	785
2258	785
2259	785
2260	785
2261	785
2262	224
2263	385
2264	383
2265	785
2266	785
2267	188
2268	785
2269	785
2270	773
2271	385
2272	676
2273	188
2274	445
2275	785
2276	582
2277	773
2278	128
2279	785
2280	785
2281	785
2282	785
2283	785
2284	785
2285	785
2286	785
2287	785
2288	785
2289	785
2290	785
2291	785
2292	785
2293	785
2294	501
2295	785
2296	785
2297	785
2298	785
2299	785
2300	785
2301	294
2302	785
2303	321
2304	445
2305	157
2306	130
2307	785
2308	717
2309	717
2310	157
2311	154
2312	275
2313	785
2314	785
2315	243
2316	243
2317	785
2318	81
2319	385
2320	565
2321	653
2322	688
2323	106
2324	383
2325	773
2326	785
2327	574
2328	153
2329	188
2330	455
2331	82
2332	785
2333	188
2334	445
2335	188
2336	188
2337	188
2338	188
2339	188
2340	188
2341	188
2342	243
2343	157
2344	482
2345	383
2346	243
2347	445
2348	142
2349	142
2350	188
2351	785
2352	188
2353	785
2354	785
2355	582
2356	581
2357	529
2358	717
2359	688
2360	676
2361	125
2362	385
2363	188
2364	321
2365	244
2366	785
2367	785
2368	785
2369	785
2370	785
2371	188
2372	163
2373	55
2374	188
2375	161
2376	436
2377	207
2378	60
2379	785
2380	785
2381	785
2382	785
2383	785
2384	785
2385	785
2386	717
2387	716
2388	352
2389	547
2390	352
2391	785
2392	785
2393	785
2394	785
2395	785
2396	157
2397	445
2398	163
2399	385
2400	785
2401	785
2402	42
2403	243
2404	653
2405	35
2406	188
2407	785
2408	785
2409	163
2410	188
2411	188
2412	785
2413	188
2414	785
2415	188
2416	188
2417	188
2418	188
2419	710
2420	445
2421	717
2422	585
2423	385
2424	385
2425	653
2426	163
2427	157
2428	157
2429	157
2430	157
2431	157
2432	154
2433	125
2434	785
2435	157
2436	17
2437	12
2438	676
2439	240
2440	142
2441	162
2442	785
2443	384
2444	582
2445	249
2446	383
2447	188
2448	445
2449	785
2450	773
2451	451
2452	785
2453	60
2454	188
2455	243
2456	154
2457	12
2458	773
2459	157
2460	157
2461	325
2462	785
2463	785
2464	785
2465	785
2466	785
2467	785
2468	785
2469	785
2470	785
2471	785
2472	717
2473	785
2474	785
2475	785
2476	785
2477	294
2478	785
2479	297
2480	566
2481	157
2482	157
2483	181
2484	103
2485	163
2486	785
2487	373
2488	565
2489	717
2490	384
2491	79
2492	385
2493	188
2494	188
2495	785
2496	75
2497	785
2498	785
2499	163
2500	445
2501	188
2502	188
2503	188
2504	785
2505	188
2506	188
2507	188
2508	785
2509	188
2510	188
2511	445
2512	445
2513	321
2514	163
2515	157
2516	157
2517	73
2518	194
2519	243
2520	60
2521	157
2522	157
2523	157
2524	157
2525	157
2526	157
2527	163
2528	154
2529	154
2530	157
2531	27
2532	296
2533	142
2534	165
2535	130
2536	445
2537	785
2538	785
2539	582
2540	279
2541	445
2542	125
2543	215
2544	631
2545	666
2546	595
2547	295
2548	260
2549	60
2550	60
2551	75
2552	157
2553	188
2554	199
2555	188
2556	445
2557	717
2558	717
2559	785
2560	717
2561	717
2562	785
2563	785
2564	352
2565	785
2566	733
2567	785
2568	294
2569	163
2570	75
2571	142
2572	445
2573	1
2574	785
2575	194
2576	716
2577	164
2578	6
2579	6
2580	385
2581	154
2582	161
2583	77
2584	144
2585	163
2586	445
2587	75
2588	163
2589	773
2590	773
2591	243
2592	34
2593	188
2594	188
2595	188
2596	188
2597	188
2598	188
2599	188
2600	445
2601	585
2602	321
2603	154
2604	125
2605	46
2606	157
2607	157
2608	60
2609	188
2610	188
2611	58
2612	125
2613	785
2614	106
2615	60
2616	60
2617	188
2618	75
2619	60
2620	157
2621	321
2622	596
2623	785
2624	785
2625	600
2626	717
2627	785
2628	785
2629	717
2630	717
2631	785
2632	717
2633	785
2634	785
2635	785
2636	785
2637	716
2638	785
2639	60
2640	125
2641	566
2642	125
2643	385
2644	103
2645	73
2646	385
2647	155
2648	188
2649	46
2650	60
2651	75
2652	581
2653	243
2654	445
2655	75
2656	163
2657	188
2658	773
2659	653
2660	445
2661	167
2662	188
2663	167
2664	70
2665	125
2666	188
2667	157
2668	157
2669	188
2670	188
2671	188
2672	188
2673	188
2674	188
2675	445
2676	188
2677	188
2678	154
2679	585
2680	585
2681	585
2682	125
2683	11
2684	46
2685	188
2686	321
2687	60
2688	73
2689	240
2690	241
2691	384
2692	409
2693	55
2694	321
2695	75
2696	60
2697	154
2698	157
2699	75
2700	585
2701	321
2702	445
2703	785
2704	318
2705	717
2706	785
2707	785
2708	785
2709	547
2710	154
2711	15
2712	246
2713	717
2714	385
2715	445
2716	53
2717	321
2718	46
2719	383
2720	243
2721	155
2722	118
2723	75
2724	154
2725	106
2726	75
2727	75
2728	773
2729	154
2730	445
2731	666
2732	75
2733	70
2734	125
2735	163
2736	154
2737	188
2738	125
2739	125
2740	188
2741	188
2742	106
2743	110
2744	188
2745	188
2746	163
2747	188
2748	188
2749	445
2750	163
2751	188
2752	188
2753	188
2754	445
2755	163
2756	585
2757	585
2758	585
2759	385
2760	243
2761	75
2762	106
2763	163
2764	188
2765	188
2766	188
2767	4
2768	163
2769	321
2770	457
2771	55
2772	75
2773	144
2774	157
2775	75
2776	18
2777	717
2778	717
2779	785
2780	154
2781	125
2782	125
2783	125
2784	125
2785	125
2786	384
2787	165
2788	171
2789	568
2790	106
2791	8
2792	28
2793	46
2794	55
2795	77
2796	75
2797	5
2798	75
2799	163
2800	163
2801	188
2802	188
2803	188
2804	35
2805	188
2806	188
2807	177
2808	73
2809	154
2810	154
2811	154
2812	243
2813	243
2814	445
2815	157
2816	157
2817	157
2818	445
2819	60
2820	75
2821	445
2822	243
2823	318
2824	75
2825	32
2826	125
2827	243
2828	57
2829	600
2830	77
2831	154
2832	15
2833	445
2834	14
2835	77
2836	125
2837	125
2838	125
2839	125
2840	445
2841	81
2842	67
2843	243
2844	75
2845	6
2846	154
2847	154
2848	75
2849	106
2850	10
2851	16
2852	154
2853	167
2854	154
2855	188
2856	188
2857	188
2858	188
2859	188
2860	106
2861	106
2862	106
2863	106
2864	106
2865	106
2866	106
2867	167
2868	188
2869	154
2870	154
2871	188
2872	125
2873	79
2874	125
2875	125
2876	163
2877	125
2878	243
2879	154
2880	79
2881	106
2882	0
2883	243
2884	188
2885	188
2886	188
2887	188
2888	188
2889	106
2890	130
2891	130
2892	125
2893	125
2894	167
2895	60
2896	157
2897	0
2898	188
2899	60
2900	26
2901	9
2902	6
2903	6
2904	0
2905	75
2906	5
2907	75
2908	1
2909	106
2910	4
2911	110
2912	9
2913	12
2914	2
2915	188
2916	188
2917	188
2918	188
2919	3
2920	106
2921	12
2922	154
2923	9
2924	125
2925	125
2926	106
2927	106
2928	243
2929	106
2930	106
2931	67
2932	445
2933	445
2934	70
2935	106
2936	2
2937	2
2938	106
2939	106
2940	11
2941	60
2942	60
2943	60
2944	60
2945	60
2946	60
2947	60
2948	60
2949	60
2950	60
2951	60
2952	60
2953	60
2954	60
2955	118
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2964	0
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	0
2972	0
2973	0
2974	0
2975	0
2976	0
2977	0
2978	0
2979	0
2980	0
2981	0
2982	0
2983	0
2984	0
2985	0
2986	0
2987	0
2988	0
2989	0
2990	0
2991	0
2992	785
2993	785
2994	785
2995	785
2996	785
2997	785
2998	785
2999	785
